,Real,Predito,Datetime,Theta,GHI,DNI,DHI,datetime_utc,datetime_local,irradiancias IA,irradiancias SPA
2752,15.0,7.869999999999999,2019-12-16 08:00:00,0.0,578,847,92,2019-12-16 08:00:00+00:00,2019-12-16 05:00:00-03:00,138.53842561819013,92.0
2753,-5.367414570044216,-2.5019312777712237,2019-12-16 08:30:00,-5.367414570044218,689,887,99,2019-12-16 08:30:00+00:00,2019-12-16 05:30:00-03:00,100.25037163755545,98.9038002340347
2754,-18.51490092524344,-13.792579265047822,2019-12-16 09:00:00,-18.51490092524344,789,916,104,2019-12-16 09:00:00+00:00,2019-12-16 06:00:00-03:00,103.41061598742341,102.94204811770096
2755,-36.07855744122268,-42.72595758765745,2019-12-16 09:30:00,-36.07855744122268,878,937,108,2019-12-16 09:30:00+00:00,2019-12-16 06:30:00-03:00,102.98938549626074,104.37901103172618
2756,-60.0,-58.60904121266873,2019-12-16 10:00:00,-67.41408710174936,955,953,113,2019-12-16 10:00:00+00:00,2019-12-16 07:00:00-03:00,104.23201132792892,101.72845034309898
2757,-45.0,-51.38403837716852,2019-12-16 10:30:00,-60.8843511053506,885,476,440,2019-12-16 10:30:00+00:00,2019-12-16 07:30:00-03:00,370.6083598660701,345.2215624469543
2758,-37.0,-37.500000000000014,2019-12-16 11:00:00,-54.3500210843384,857,402,467,2019-12-16 11:00:00+00:00,2019-12-16 08:00:00-03:00,425.8318524528198,383.8917937605348
2759,-47.0,-48.02000000000001,2019-12-16 11:30:00,-47.78891011746,1083,969,122,2019-12-16 11:30:00+00:00,2019-12-16 08:30:00-03:00,116.14564209320419,116.19855486843078
2760,-24.0,-29.780000000000022,2019-12-16 12:00:00,-41.18414229565928,852,326,526,2019-12-16 12:00:00+00:00,2019-12-16 09:00:00-03:00,601.4233277712273,512.3337453427125
2761,-23.0,-26.33,2019-12-16 12:30:00,-34.524943805238266,905,420,487,2019-12-16 12:30:00+00:00,2019-12-16 09:30:00-03:00,669.413875319465,600.1765752648081
2762,-19.0,-25.25999999999995,2019-12-16 13:00:00,-27.80693761556724,869,412,468,2019-12-16 13:00:00+00:00,2019-12-16 10:00:00-03:00,696.1919327254844,677.3711612087402
2763,-11.999999999999998,-17.489575497763244,2019-12-16 13:30:00,-21.03207804146817,762,283,497,2019-12-16 13:30:00+00:00,2019-12-16 10:30:00-03:00,708.2435798380689,692.4860545893149
2764,-5.999999999999999,-21.859946195767822,2019-12-16 14:00:00,-14.208197849873994,619,159,478,2019-12-16 14:00:00+00:00,2019-12-16 11:00:00-03:00,591.1055100262153,611.2773766212522
2765,-3.999999999999999,-19.18210625233673,2019-12-16 14:30:00,-7.34812176221056,622,227,434,2019-12-16 14:30:00+00:00,2019-12-16 11:30:00-03:00,626.4261126312075,651.9935531549411
2766,0.0,-1.788259364074627,2019-12-16 15:00:00,-0.4683466828439785,615,328,366,2019-12-16 15:00:00+00:00,2019-12-16 12:00:00-03:00,693.6657228202487,693.9481199880063
2767,3.999999999999999,1.0399600112546104,2019-12-16 15:30:00,6.412676238849048,529,312,318,2019-12-16 15:30:00+00:00,2019-12-16 12:30:00-03:00,627.3400417790557,621.3510066825493
2768,10.000000000000004,28.8076583740432,2019-12-16 16:00:00,13.276197079717566,459,345,256,2019-12-16 16:00:00+00:00,2019-12-16 13:00:00-03:00,498.45468757179646,561.6617188925777
2769,15.999999999999996,13.86000000000006,2019-12-16 16:30:00,20.105407525215107,356,304,208,2019-12-16 16:30:00+00:00,2019-12-16 13:30:00-03:00,457.4338108598383,434.60666503529035
2770,13.000000000000009,15.020000000000053,2019-12-16 17:00:00,26.886910140718904,187,68,161,2019-12-16 17:00:00+00:00,2019-12-16 14:00:00-03:00,209.05841643917717,193.24670276666666
2771,26.0,23.129999999999985,2019-12-16 17:30:00,33.61214829286817,157,167,111,2019-12-16 17:30:00+00:00,2019-12-16 14:30:00-03:00,198.3770779308327,167.2327261486131
2772,34.0,27.83999999999997,2019-12-16 18:00:00,40.278351128289046,85,134,62,2019-12-16 18:00:00+00:00,2019-12-16 15:00:00-03:00,108.4590381612348,77.29626514819137
2773,33.0,26.800000000000036,2019-12-16 18:30:00,46.88904191535293,23,22,21,2019-12-16 18:30:00+00:00,2019-12-16 15:30:00-03:00,26.08483402375243,17.967100449780617
2774,53.45415258986681,54.16030767032885,2019-12-16 19:00:00,53.45415258986681,0,0,0,2019-12-16 19:00:00+00:00,2019-12-16 16:00:00-03:00,0.0,0.0
2775,59.98977960897632,58.07148392999088,2019-12-16 19:30:00,59.98977960897631,0,0,0,2019-12-16 19:30:00+00:00,2019-12-16 16:30:00-03:00,0.0,0.0
2776,60.0,59.030251021064885,2019-12-16 20:00:00,66.5174843101268,0,0,0,2019-12-16 20:00:00+00:00,2019-12-16 17:00:00-03:00,0.0,0.0
2777,39.405368410208354,34.36363855988805,2019-12-16 20:30:00,39.40536841020835,0,0,0,2019-12-16 20:30:00+00:00,2019-12-16 17:30:00-03:00,0.0,0.0
2778,20.543541443286284,29.43620981746305,2019-12-16 21:00:00,20.54354144328628,0,0,0,2019-12-16 21:00:00+00:00,2019-12-16 18:00:00-03:00,0.0,0.0
2779,60.0,58.78960843348844,2019-12-16 21:30:00,7.0514258987944345,0,0,0,2019-12-16 21:30:00+00:00,2019-12-16 18:30:00-03:00,0.0,0.0
2780,15.0,15.0,2019-12-16 22:00:00,0.0,0,0,0,2019-12-16 22:00:00+00:00,2019-12-16 19:00:00-03:00,0.0,0.0
2781,15.0,15.0,2019-12-16 22:30:00,0.0,0,0,0,2019-12-16 22:30:00+00:00,2019-12-16 19:30:00-03:00,0.0,0.0
2782,15.0,15.0,2019-12-16 23:00:00,0.0,0,0,0,2019-12-16 23:00:00+00:00,2019-12-16 20:00:00-03:00,0.0,0.0
2783,15.0,15.0,2019-12-16 23:30:00,0.0,0,0,0,2019-12-16 23:30:00+00:00,2019-12-16 20:30:00-03:00,0.0,0.0
2784,15.0,15.0,2019-12-17 00:00:00,0.0,0,0,0,2019-12-17 00:00:00+00:00,2019-12-16 21:00:00-03:00,0.0,0.0
2785,15.0,15.0,2019-12-17 00:30:00,0.0,0,0,0,2019-12-17 00:30:00+00:00,2019-12-16 21:30:00-03:00,0.0,0.0
2786,15.0,15.0,2019-12-17 01:00:00,0.0,0,0,0,2019-12-17 01:00:00+00:00,2019-12-16 22:00:00-03:00,0.0,0.0
2787,15.0,15.0,2019-12-17 01:30:00,0.0,0,0,0,2019-12-17 01:30:00+00:00,2019-12-16 22:30:00-03:00,0.0,0.0
2788,15.0,15.0,2019-12-17 02:00:00,0.0,0,0,0,2019-12-17 02:00:00+00:00,2019-12-16 23:00:00-03:00,0.0,0.0
2789,15.0,15.0,2019-12-17 02:30:00,0.0,0,0,0,2019-12-17 02:30:00+00:00,2019-12-16 23:30:00-03:00,0.0,0.0
2790,15.0,15.0,2019-12-17 03:00:00,0.0,0,0,0,2019-12-17 03:00:00+00:00,2019-12-17 00:00:00-03:00,0.0,0.0
2791,15.0,15.0,2019-12-17 03:30:00,0.0,0,0,0,2019-12-17 03:30:00+00:00,2019-12-17 00:30:00-03:00,0.0,0.0
2792,15.0,15.0,2019-12-17 04:00:00,0.0,0,0,0,2019-12-17 04:00:00+00:00,2019-12-17 01:00:00-03:00,0.0,0.0
2793,15.0,15.0,2019-12-17 04:30:00,0.0,0,0,0,2019-12-17 04:30:00+00:00,2019-12-17 01:30:00-03:00,0.0,0.0
2794,15.0,15.0,2019-12-17 05:00:00,0.0,0,0,0,2019-12-17 05:00:00+00:00,2019-12-17 02:00:00-03:00,0.0,0.0
2795,15.0,15.0,2019-12-17 05:30:00,0.0,14,0,14,2019-12-17 05:30:00+00:00,2019-12-17 02:30:00-03:00,13.7805623213016,14.0
2796,15.0,15.0,2019-12-17 06:00:00,0.0,69,84,56,2019-12-17 06:00:00+00:00,2019-12-17 03:00:00-03:00,55.139967855536085,56.0
2797,15.0,15.0,2019-12-17 06:30:00,0.0,197,437,84,2019-12-17 06:30:00+00:00,2019-12-17 03:30:00-03:00,82.83738919298301,84.0
2798,15.0,7.159999999999984,2019-12-17 07:00:00,0.0,135,9,132,2019-12-17 07:00:00+00:00,2019-12-17 04:00:00-03:00,131.52743869349663,132.0
2799,15.0,8.01000000000001,2019-12-17 07:30:00,0.0,363,369,188,2019-12-17 07:30:00+00:00,2019-12-17 04:30:00-03:00,187.22457431269757,188.0
2800,15.0,7.639999999999985,2019-12-17 08:00:00,0.0,463,396,236,2019-12-17 08:00:00+00:00,2019-12-17 05:00:00-03:00,254.9840971079573,236.0
2801,-5.207613285735988,-1.1921516473351512,2019-12-17 08:30:00,-5.207613285735988,266,22,252,2019-12-17 08:30:00+00:00,2019-12-17 05:30:00-03:00,252.4325025804212,251.52383393234336
2802,-18.322450540338163,-11.882724821215838,2019-12-17 09:00:00,-18.32245054033816,414,74,358,2019-12-17 09:00:00+00:00,2019-12-17 06:00:00-03:00,354.5190915940676,349.7646771874262
2803,-35.77411335356764,-37.58234005977239,2019-12-17 09:30:00,-35.77411335356764,847,871,133,2019-12-17 09:30:00+00:00,2019-12-17 06:30:00-03:00,126.23062150286589,126.84552015252896
2804,-21.0,-28.733067349930295,2019-12-17 10:00:00,-67.50275482778746,552,105,460,2019-12-17 10:00:00+00:00,2019-12-17 07:00:00-03:00,434.3985742586883,331.63830317578714
2805,-59.0,-58.3,2019-12-17 10:30:00,-60.974076668612994,983,906,138,2019-12-17 10:30:00+00:00,2019-12-17 07:30:00-03:00,123.9159986038249,122.72089301010784
2806,-53.0,-54.14000000000001,2019-12-17 11:00:00,-54.4413344895261,1028,917,140,2019-12-17 11:00:00+00:00,2019-12-17 08:00:00-03:00,128.03809744223074,127.91476629888943
2807,-47.0,-48.02,2019-12-17 11:30:00,-47.88226297120043,1056,923,141,2019-12-17 11:30:00+00:00,2019-12-17 08:30:00-03:00,131.6422989566714,131.69274647164897
2808,-40.0,-40.7,2019-12-17 12:00:00,-41.27989016090197,1063,909,154,2019-12-17 12:00:00+00:00,2019-12-17 09:00:00-03:00,271.5265335415072,262.23307314120683
2809,-13.0,-18.29,2019-12-17 12:30:00,-34.62333619173268,700,152,549,2019-12-17 12:30:00+00:00,2019-12-17 09:30:00-03:00,627.9251469788986,559.0269619392288
2810,-15.0,-19.980000000000004,2019-12-17 13:00:00,-27.90811159193732,783,264,526,2019-12-17 13:00:00+00:00,2019-12-17 10:00:00-03:00,688.8569889123214,647.1808847569417
2811,-3.0000000000000027,-4.92999999999997,2019-12-17 13:30:00,-21.13605610936163,448,36,414,2019-12-17 13:30:00+00:00,2019-12-17 10:30:00-03:00,445.62611387221403,427.9067272149458
2812,-7.999999999999998,-30.474497298519157,2019-12-17 14:00:00,-14.314891828917869,708,269,468,2019-12-17 14:00:00+00:00,2019-12-17 11:00:00-03:00,630.4720260069073,697.7026800930423
2813,-1.000000000000003,-8.304000605428445,2019-12-17 14:30:00,-7.457344217142249,410,43,374,2019-12-17 14:30:00+00:00,2019-12-17 11:30:00-03:00,413.5941966934301,414.1079371215868
2814,0.0,-1.9146853401252328,2019-12-17 15:00:00,-0.5798321253809713,274,16,262,2019-12-17 15:00:00+00:00,2019-12-17 12:00:00-03:00,277.9177243090608,277.9904830414356
2815,0.0,-0.0380374780515446,2019-12-17 15:30:00,6.29925155869835,20,0,20,2019-12-17 15:30:00+00:00,2019-12-17 12:30:00-03:00,19.99999797261616,19.944453976995806
2816,0.0,22.05590068506824,2019-12-17 16:00:00,13.161173447778124,14,0,14,2019-12-17 16:00:00+00:00,2019-12-17 13:00:00-03:00,13.528707456534708,13.830843234828967
2817,0.0,6.8000000000000105,2019-12-17 16:30:00,19.98911570933415,8,0,8,2019-12-17 16:30:00+00:00,2019-12-17 13:30:00-03:00,7.974113069832056,7.7783078806772865
2818,3.999999999999999,6.809999999999956,2019-12-17 17:00:00,26.76963876170576,146,13,141,2019-12-17 17:00:00+00:00,2019-12-17 14:00:00-03:00,151.3629102648991,141.7866238974342
2819,0.0,0.5600000000000049,2019-12-17 17:30:00,33.49411794654706,38,0,38,2019-12-17 17:30:00+00:00,2019-12-17 14:30:00-03:00,37.999165091726795,35.09731455364694
2820,0.0,7.510000000000012,2019-12-17 18:00:00,40.159695388198095,19,0,19,2019-12-17 18:00:00+00:00,2019-12-17 15:00:00-03:00,18.925028849456574,16.93954400062061
2821,0.0,8.999999999999995,2019-12-17 18:30:00,46.76979594907838,12,0,12,2019-12-17 18:30:00+00:00,2019-12-17 15:30:00-03:00,11.93203964008516,10.260820742850244
2822,53.33424942784502,54.204239485660565,2019-12-17 19:00:00,53.33424942784502,0,0,0,2019-12-17 19:00:00+00:00,2019-12-17 16:00:00-03:00,0.0,0.0
2823,59.86905473412296,58.03419252330506,2019-12-17 19:30:00,59.86905473412296,0,0,0,2019-12-17 19:30:00+00:00,2019-12-17 16:30:00-03:00,0.0,0.0
2824,60.0,59.00096219489696,2019-12-17 20:00:00,66.39569367457358,0,0,0,2019-12-17 20:00:00+00:00,2019-12-17 17:00:00-03:00,0.0,0.0
2825,39.89415614039484,34.216413494317536,2019-12-17 20:30:00,39.89415614039485,0,0,0,2019-12-17 20:30:00+00:00,2019-12-17 17:30:00-03:00,0.0,0.0
2826,20.827548869839944,29.286186623612817,2019-12-17 21:00:00,20.827548869839944,0,0,0,2019-12-17 21:00:00+00:00,2019-12-17 18:00:00-03:00,0.0,0.0
2827,60.0,57.640949578111126,2019-12-17 21:30:00,7.285386456700039,0,0,0,2019-12-17 21:30:00+00:00,2019-12-17 18:30:00-03:00,0.0,0.0
2828,15.0,15.0,2019-12-17 22:00:00,0.0,0,0,0,2019-12-17 22:00:00+00:00,2019-12-17 19:00:00-03:00,0.0,0.0
2829,15.0,15.0,2019-12-17 22:30:00,0.0,0,0,0,2019-12-17 22:30:00+00:00,2019-12-17 19:30:00-03:00,0.0,0.0
2830,15.0,15.0,2019-12-17 23:00:00,0.0,0,0,0,2019-12-17 23:00:00+00:00,2019-12-17 20:00:00-03:00,0.0,0.0
2831,15.0,15.0,2019-12-17 23:30:00,0.0,0,0,0,2019-12-17 23:30:00+00:00,2019-12-17 20:30:00-03:00,0.0,0.0
2832,15.0,15.0,2019-12-18 00:00:00,0.0,0,0,0,2019-12-18 00:00:00+00:00,2019-12-17 21:00:00-03:00,0.0,0.0
2833,15.0,15.0,2019-12-18 00:30:00,0.0,0,0,0,2019-12-18 00:30:00+00:00,2019-12-17 21:30:00-03:00,0.0,0.0
2834,15.0,15.0,2019-12-18 01:00:00,0.0,0,0,0,2019-12-18 01:00:00+00:00,2019-12-17 22:00:00-03:00,0.0,0.0
2835,15.0,15.0,2019-12-18 01:30:00,0.0,0,0,0,2019-12-18 01:30:00+00:00,2019-12-17 22:30:00-03:00,0.0,0.0
2836,15.0,15.0,2019-12-18 02:00:00,0.0,0,0,0,2019-12-18 02:00:00+00:00,2019-12-17 23:00:00-03:00,0.0,0.0
2837,15.0,15.0,2019-12-18 02:30:00,0.0,0,0,0,2019-12-18 02:30:00+00:00,2019-12-17 23:30:00-03:00,0.0,0.0
2838,15.0,15.0,2019-12-18 03:00:00,0.0,0,0,0,2019-12-18 03:00:00+00:00,2019-12-18 00:00:00-03:00,0.0,0.0
2839,15.0,15.0,2019-12-18 03:30:00,0.0,0,0,0,2019-12-18 03:30:00+00:00,2019-12-18 00:30:00-03:00,0.0,0.0
2840,15.0,15.0,2019-12-18 04:00:00,0.0,0,0,0,2019-12-18 04:00:00+00:00,2019-12-18 01:00:00-03:00,0.0,0.0
2841,15.0,15.0,2019-12-18 04:30:00,0.0,0,0,0,2019-12-18 04:30:00+00:00,2019-12-18 01:30:00-03:00,0.0,0.0
2842,15.0,15.0,2019-12-18 05:00:00,0.0,0,0,0,2019-12-18 05:00:00+00:00,2019-12-18 02:00:00-03:00,0.0,0.0
2843,15.0,15.0,2019-12-18 05:30:00,0.0,7,0,7,2019-12-18 05:30:00+00:00,2019-12-18 02:30:00-03:00,6.8902811606508,7.0
2844,15.0,15.0,2019-12-18 06:00:00,0.0,23,0,23,2019-12-18 06:00:00+00:00,2019-12-18 03:00:00-03:00,22.63949524213834,23.0
2845,15.0,15.0,2019-12-18 06:30:00,0.0,16,0,16,2019-12-18 06:30:00+00:00,2019-12-18 03:30:00-03:00,15.749214081487542,16.0
2846,15.0,7.370000000000001,2019-12-18 07:00:00,0.0,116,0,116,2019-12-18 07:00:00+00:00,2019-12-18 04:00:00-03:00,115.55916442092655,116.0
2847,15.0,4.789999999999979,2019-12-18 07:30:00,0.0,145,0,145,2019-12-18 07:30:00+00:00,2019-12-18 04:30:00-03:00,144.76704682233682,145.0
2848,15.0,6.29,2019-12-18 08:00:00,0.0,242,28,226,2019-12-18 08:00:00+00:00,2019-12-18 05:00:00-03:00,226.15546803711842,226.0
2849,-5.0401592572496,-1.2158144694815245,2019-12-18 08:30:00,-5.040159257249599,371,86,314,2019-12-18 08:30:00+00:00,2019-12-18 05:30:00-03:00,315.5933222038785,313.4503191614849
2850,-3.999999999999999,-4.482677827629751,2019-12-18 09:00:00,-18.121183841670053,188,6,183,2019-12-18 09:00:00+00:00,2019-12-18 06:00:00-03:00,183.19727787390443,178.83465926420155
2851,-3.0000000000000027,-3.629999999999967,2019-12-18 09:30:00,-35.458589983439786,168,5,163,2019-12-18 09:30:00+00:00,2019-12-18 06:30:00-03:00,163.847656630896,149.13092756942993
2852,-5.999999999999999,-6.01999999999995,2019-12-18 10:00:00,-67.5954325329963,250,13,238,2019-12-18 10:00:00+00:00,2019-12-18 07:00:00-03:00,240.91715703482492,170.54470444616422
2853,-5.999999999999999,-6.0199999999999365,2019-12-18 10:30:00,-61.067589804892506,315,17,299,2019-12-18 10:30:00+00:00,2019-12-18 07:30:00-03:00,304.6810556403106,228.32914320185805
2854,-5.999999999999999,-6.599999999999966,2019-12-18 11:00:00,-54.53618951201561,397,24,373,2019-12-18 11:00:00+00:00,2019-12-18 08:00:00-03:00,383.24704310616494,301.3717829018325
2855,-5.000000000000003,-5.979999999999948,2019-12-18 11:30:00,-47.97888815902584,391,22,369,2019-12-18 11:30:00+00:00,2019-12-18 08:30:00-03:00,380.8838129334622,313.1756250162029
2856,-5.000000000000003,-4.8899999999999615,2019-12-18 12:00:00,-41.37861729524947,261,15,246,2019-12-18 12:00:00+00:00,2019-12-18 09:00:00-03:00,255.89616239311715,219.77647589611752
2857,-3.999999999999999,-4.379999999999971,2019-12-18 12:30:00,-34.72439083633078,342,19,323,2019-12-18 12:30:00+00:00,2019-12-18 09:30:00-03:00,337.2673996125347,303.3205287949238
2858,-3.0000000000000027,-3.449999999999933,2019-12-18 13:00:00,-28.01160753512513,267,15,253,2019-12-18 13:00:00+00:00,2019-12-18 10:00:00-03:00,265.5685809765268,247.80295846060125
2859,-2.0,-2.689999999999924,2019-12-18 13:30:00,-21.241994418934453,269,15,255,2019-12-18 13:30:00+00:00,2019-12-18 10:30:00-03:00,268.5761267054534,258.12534716114357
2860,0.0,0.0,2019-12-18 14:00:00,-14.423166087706011,123,0,123,2019-12-18 14:00:00+00:00,2019-12-18 11:00:00-03:00,123.0,121.21674157821403
2861,0.0,-0.7999999999999718,2019-12-18 14:30:00,-7.567753272103959,150,3,147,2019-12-18 14:30:00+00:00,2019-12-18 11:30:00-03:00,149.96146540417777,149.30796426763982
2862,0.0,-0.0699999999999989,2019-12-18 15:00:00,-0.6921014854464711,103,0,103,2019-12-18 15:00:00+00:00,2019-12-18 12:00:00-03:00,102.9999646397097,102.99654336058434
2863,0.9999999999999964,0.3693434464465817,2019-12-18 15:30:00,6.185445617449709,233,12,224,2019-12-18 15:30:00+00:00,2019-12-18 12:30:00-03:00,235.91938075542012,235.12352818224883
2864,0.0,22.057658374043207,2019-12-18 16:00:00,13.046167412885454,124,0,124,2019-12-18 16:00:00+00:00,2019-12-18 13:00:00-03:00,119.82503750507031,122.52771140814254
2865,7.000000000000002,7.8499999999999215,2019-12-18 16:30:00,19.87322948978786,234,52,208,2019-12-18 16:30:00+00:00,2019-12-18 13:30:00-03:00,253.12878905727655,242.33140667897266
2866,0.0,0.4999999999999982,2019-12-18 17:00:00,26.65314475958748,94,0,94,2019-12-18 17:00:00+00:00,2019-12-18 14:00:00-03:00,93.99835355329476,89.40525416045088
2867,0.0,2.840000000000007,2019-12-18 17:30:00,33.37721625890268,87,0,87,2019-12-18 17:30:00+00:00,2019-12-18 14:30:00-03:00,86.95084705054114,80.39936919924016
2868,0.0,0.0500000000000078,2019-12-18 18:00:00,40.04249599008008,18,0,18,2019-12-18 18:00:00+00:00,2019-12-18 15:00:00-03:00,17.999996847209903,16.05889873553013
2869,0.0,8.159999999999995,2019-12-18 18:30:00,46.652308387326805,15,0,15,2019-12-18 18:30:00+00:00,2019-12-18 15:30:00-03:00,14.930141387993478,12.83632487969145
2870,53.216379892083445,54.24521758133047,2019-12-18 19:00:00,53.216379892083445,0,0,0,2019-12-18 19:00:00+00:00,2019-12-18 16:00:00-03:00,0.0,0.0
2871,59.75061097982979,58.01649839685484,2019-12-18 19:30:00,59.75061097982979,0,0,0,2019-12-18 19:30:00+00:00,2019-12-18 16:30:00-03:00,0.0,0.0
2872,60.0,58.907934594657576,2019-12-18 20:00:00,66.27640256103416,0,0,0,2019-12-18 20:00:00+00:00,2019-12-18 17:00:00-03:00,0.0,0.0
2873,40.38176484004616,34.12896628566527,2019-12-18 20:30:00,40.381764840046166,0,0,0,2019-12-18 20:30:00+00:00,2019-12-18 17:30:00-03:00,0.0,0.0
2874,21.106685118596506,29.38307726538847,2019-12-18 21:00:00,21.106685118596506,0,0,0,2019-12-18 21:00:00+00:00,2019-12-18 18:00:00-03:00,0.0,0.0
2875,60.0,57.640949578111126,2019-12-18 21:30:00,7.514607711975458,0,0,0,2019-12-18 21:30:00+00:00,2019-12-18 18:30:00-03:00,0.0,0.0
2876,15.0,15.0,2019-12-18 22:00:00,0.0,0,0,0,2019-12-18 22:00:00+00:00,2019-12-18 19:00:00-03:00,0.0,0.0
2877,15.0,15.0,2019-12-18 22:30:00,0.0,0,0,0,2019-12-18 22:30:00+00:00,2019-12-18 19:30:00-03:00,0.0,0.0
2878,15.0,15.0,2019-12-18 23:00:00,0.0,0,0,0,2019-12-18 23:00:00+00:00,2019-12-18 20:00:00-03:00,0.0,0.0
2879,15.0,15.0,2019-12-18 23:30:00,0.0,0,0,0,2019-12-18 23:30:00+00:00,2019-12-18 20:30:00-03:00,0.0,0.0
2880,15.0,15.0,2019-12-19 00:00:00,0.0,0,0,0,2019-12-19 00:00:00+00:00,2019-12-18 21:00:00-03:00,0.0,0.0
2881,15.0,15.0,2019-12-19 00:30:00,0.0,0,0,0,2019-12-19 00:30:00+00:00,2019-12-18 21:30:00-03:00,0.0,0.0
2882,15.0,15.0,2019-12-19 01:00:00,0.0,0,0,0,2019-12-19 01:00:00+00:00,2019-12-18 22:00:00-03:00,0.0,0.0
2883,15.0,15.0,2019-12-19 01:30:00,0.0,0,0,0,2019-12-19 01:30:00+00:00,2019-12-18 22:30:00-03:00,0.0,0.0
2884,15.0,15.0,2019-12-19 02:00:00,0.0,0,0,0,2019-12-19 02:00:00+00:00,2019-12-18 23:00:00-03:00,0.0,0.0
2885,15.0,15.0,2019-12-19 02:30:00,0.0,0,0,0,2019-12-19 02:30:00+00:00,2019-12-18 23:30:00-03:00,0.0,0.0
2886,15.0,15.0,2019-12-19 03:00:00,0.0,0,0,0,2019-12-19 03:00:00+00:00,2019-12-19 00:00:00-03:00,0.0,0.0
2887,15.0,15.0,2019-12-19 03:30:00,0.0,0,0,0,2019-12-19 03:30:00+00:00,2019-12-19 00:30:00-03:00,0.0,0.0
2888,15.0,15.0,2019-12-19 04:00:00,0.0,0,0,0,2019-12-19 04:00:00+00:00,2019-12-19 01:00:00-03:00,0.0,0.0
2889,15.0,15.0,2019-12-19 04:30:00,0.0,0,0,0,2019-12-19 04:30:00+00:00,2019-12-19 01:30:00-03:00,0.0,0.0
2890,15.0,15.0,2019-12-19 05:00:00,0.0,0,0,0,2019-12-19 05:00:00+00:00,2019-12-19 02:00:00-03:00,0.0,0.0
2891,15.0,15.0,2019-12-19 05:30:00,0.0,8,0,8,2019-12-19 05:30:00+00:00,2019-12-19 02:30:00-03:00,7.874607040743771,8.0
2892,15.0,15.0,2019-12-19 06:00:00,0.0,23,0,23,2019-12-19 06:00:00+00:00,2019-12-19 03:00:00-03:00,22.63949524213834,23.0
2893,15.0,15.0,2019-12-19 06:30:00,0.0,51,0,51,2019-12-19 06:30:00+00:00,2019-12-19 03:30:00-03:00,50.20061988474154,51.0
2894,15.0,6.919999999999997,2019-12-19 07:00:00,0.0,54,0,54,2019-12-19 07:00:00+00:00,2019-12-19 04:00:00-03:00,53.8190491891814,54.0
2895,15.0,4.499999999999997,2019-12-19 07:30:00,0.0,105,0,105,2019-12-19 07:30:00+00:00,2019-12-19 04:30:00-03:00,104.85110721931008,105.0
2896,15.0,6.730000000000005,2019-12-19 08:00:00,0.0,304,79,259,2019-12-19 08:00:00+00:00,2019-12-19 05:00:00-03:00,260.7960486396108,259.0
2897,-3.999999999999999,-1.054914910120508,2019-12-19 08:30:00,-4.865298797507663,190,6,186,2019-12-19 08:30:00+00:00,2019-12-19 05:30:00-03:00,186.10470392712537,185.69229066819207
2898,-5.000000000000003,-7.362591476197329,2019-12-19 09:00:00,-17.91139373210339,222,10,214,2019-12-19 09:00:00+00:00,2019-12-19 06:00:00-03:00,213.4654689030656,209.24444393231832
2899,-9.999999999999998,-14.72918159342716,2019-12-19 09:30:00,-35.13265786657986,363,30,338,2019-12-19 09:30:00+00:00,2019-12-19 06:30:00-03:00,333.40162048316347,309.85711766555454
2900,-5.999999999999999,-6.71999999999992,2019-12-19 10:00:00,-67.6920284919792,302,17,287,2019-12-19 10:00:00+00:00,2019-12-19 07:00:00-03:00,290.4777503000163,205.46504485280852
2901,-7.000000000000002,-8.739999999999997,2019-12-19 10:30:00,-61.16479865447992,389,25,366,2019-12-19 10:30:00+00:00,2019-12-19 07:30:00-03:00,372.4043413642736,279.3149671053713
2902,-11.999999999999998,-14.960000000000033,2019-12-19 11:00:00,-54.63449370298872,552,67,487,2019-12-19 11:00:00+00:00,2019-12-19 08:00:00-03:00,502.42332487401234,393.7357564357458
2903,-7.999999999999998,-9.24999999999998,2019-12-19 11:30:00,-48.07869233073344,504,43,462,2019-12-19 11:30:00+00:00,2019-12-19 08:30:00-03:00,482.2120507314073,392.02416703609777
2904,-3.999999999999999,-5.229999999999984,2019-12-19 12:00:00,-41.48022924023438,291,16,275,2019-12-19 12:00:00+00:00,2019-12-19 09:00:00-03:00,285.3788168232485,245.37741043778007
2905,-3.999999999999999,-4.529999999999954,2019-12-19 12:30:00,-34.82801204453378,373,21,352,2019-12-19 12:30:00+00:00,2019-12-19 09:30:00-03:00,367.6834200116434,330.42097731924815
2906,-3.0000000000000027,-3.2199999999999185,2019-12-19 13:00:00,-28.11732845350497,256,14,242,2019-12-19 13:00:00+00:00,2019-12-19 10:00:00-03:00,253.76703559395494,236.69833580551315
2907,-5.999999999999999,-8.889999999999986,2019-12-19 13:30:00,-21.349794666211505,571,88,488,2019-12-19 13:30:00+00:00,2019-12-19 10:30:00-03:00,561.3345132009374,537.4643345645495
2908,-2.0,-5.2300983896272095,2019-12-19 14:00:00,-14.532921020375206,408,32,380,2019-12-19 14:00:00+00:00,2019-12-19 11:00:00-03:00,409.3892637317253,402.4098155584515
2909,-3.999999999999999,-19.51523555319764,2019-12-19 14:30:00,-7.679248045183234,604,199,438,2019-12-19 14:30:00+00:00,2019-12-19 11:30:00-03:00,603.8058248899052,628.1435521485134
